03/06/2019 04:36:14,100,0.27,0.57,58
03/06/2019 04:41:14,100,0.32,0.42,44
03/06/2019 04:46:14,100,0.57,0.40,46
03/06/2019 04:51:14,100,0.29,0.43,50
03/06/2019 04:56:14,100,0.51,0.61,54
03/06/2019 05:01:14,100,0.53,0.60,48
03/06/2019 05:06:14,100,0.61,0.40,62
03/06/2019 05:11:14,100,0.55,0.57,55
03/06/2019 05:16:14,100,0.37,0.61,45
03/06/2019 05:21:14,100,0.61,0.35,71
03/06/2019 05:26:14,100,0.43,0.54,51
03/06/2019 05:31:14,100,0.58,0.71,69
03/06/2019 05:36:14,100,0.49,0.57,40
03/06/2019 05:41:14,100,0.33,0.49,66
03/06/2019 05:46:14,100,0.51,0.34,52
03/06/2019 05:51:14,100,0.32,0.42,42
03/06/2019 05:56:14,100,0.50,0.39,55
03/06/2019 06:01:14,100,0.40,0.66,48
03/06/2019 06:06:14,100,0.29,0.63,60
03/06/2019 06:11:14,100,0.51,0.40,52
03/06/2019 06:16:14,100,0.52,0.46,63
03/06/2019 06:21:14,100,0.44,0.60,40
03/06/2019 06:26:14,100,0.65,0.67,62
03/06/2019 06:31:14,100,0.56,0.62,40
03/06/2019 06:36:14,100,0.41,0.36,46
03/06/2019 06:41:14,100,0.34,0.54,62
03/06/2019 06:46:14,100,0.33,0.48,43
03/06/2019 06:51:14,100,0.35,0.50,47
03/06/2019 06:56:14,100,0.40,0.61,41
03/06/2019 07:01:14,100,0.46,0.45,68
03/06/2019 07:06:14,100,0.36,0.38,49
03/06/2019 07:11:14,100,0.53,0.44,66
03/06/2019 07:16:14,100,0.58,0.46,48
03/06/2019 07:21:14,100,0.50,0.70,55
03/06/2019 07:26:14,100,0.45,0.66,72
03/06/2019 07:31:14,100,0.29,0.48,42
03/06/2019 07:36:14,100,0.33,0.44,49
03/06/2019 07:41:14,100,0.48,0.39,60
03/06/2019 07:46:14,100,0.51,0.53,39
03/06/2019 07:51:14,100,0.28,0.73,69
03/06/2019 07:56:14,100,0.41,0.47,49
03/06/2019 08:01:14,100,0.63,0.70,47
03/06/2019 08:06:14,100,0.35,0.41,46
03/06/2019 08:11:14,100,0.56,0.41,59
03/06/2019 08:16:14,100,0.61,0.62,45
03/06/2019 08:21:14,100,0.27,0.33,53
03/06/2019 08:26:14,100,0.42,0.65,66
03/06/2019 08:31:14,100,0.35,0.38,49
03/06/2019 08:36:14,100,0.56,0.33,43
03/06/2019 08:41:14,100,0.37,0.43,45
03/06/2019 08:46:14,100,0.41,0.53,66
03/06/2019 08:51:14,100,0.51,0.41,47
03/06/2019 08:56:14,100,0.48,0.48,44
03/06/2019 09:01:14,100,0.47,0.54,49
03/06/2019 09:06:14,100,0.34,0.71,64
03/06/2019 09:11:14,100,0.62,0.66,49
03/06/2019 09:16:14,100,0.51,0.42,40
03/06/2019 09:21:14,100,0.61,0.46,40
03/06/2019 09:26:14,100,0.34,0.34,47
03/06/2019 09:31:14,100,0.43,0.61,55
03/06/2019 09:36:14,100,0.31,0.45,56
03/06/2019 09:41:14,100,0.67,0.45,45
03/06/2019 09:46:14,100,0.38,0.65,48
03/06/2019 09:51:14,100,0.51,0.49,51
03/06/2019 09:56:14,100,0.57,0.38,71
03/06/2019 10:01:14,100,0.63,0.46,53
03/06/2019 10:06:14,100,0.43,0.72,40
03/06/2019 10:11:14,100,0.39,0.40,60
03/06/2019 10:16:14,100,0.32,0.71,66
03/06/2019 10:21:14,100,0.65,0.53,64
03/06/2019 10:26:14,100,0.54,0.56,62
03/06/2019 10:31:14,100,0.59,0.63,46
03/06/2019 10:36:14,100,0.61,0.60,67
03/06/2019 10:41:14,100,0.65,0.68,68
03/06/2019 10:46:14,100,0.29,0.63,72
03/06/2019 10:51:14,100,0.46,0.57,66
03/06/2019 10:56:14,100,0.45,0.47,69
03/06/2019 11:01:14,100,0.36,0.33,60
03/06/2019 11:06:14,100,0.38,0.53,64
03/06/2019 11:11:14,100,0.64,0.42,46
03/06/2019 11:16:14,100,0.51,0.48,58
03/06/2019 11:21:14,100,0.51,0.43,42
03/06/2019 11:26:14,100,0.52,0.64,70
03/06/2019 11:31:14,100,0.66,0.64,70
03/06/2019 11:36:14,100,0.50,0.72,48
03/06/2019 11:41:14,100,0.42,0.72,71
03/06/2019 11:46:14,100,0.55,0.66,48
03/06/2019 11:51:14,100,0.50,0.60,49
03/06/2019 11:56:14,100,0.63,0.62,52
03/06/2019 12:01:14,100,0.29,0.53,37
03/06/2019 12:06:14,100,0.53,0.50,64
03/06/2019 12:11:14,100,0.28,0.63,52
03/06/2019 12:16:14,100,0.30,0.66,60
03/06/2019 12:21:14,100,0.65,0.42,58
03/06/2019 12:26:14,100,0.32,0.39,63
03/06/2019 12:31:14,100,0.45,0.34,52
03/06/2019 12:36:14,100,0.28,0.63,60
03/06/2019 12:41:14,100,0.61,0.65,42
03/06/2019 12:46:14,100,0.37,0.61,69
03/06/2019 12:51:14,100,0.49,0.68,40
03/06/2019 12:56:14,100,0.31,0.49,46
03/06/2019 13:01:14,100,0.50,0.64,71
03/06/2019 13:06:14,100,0.63,0.70,40
03/06/2019 13:11:14,100,0.53,0.36,40
03/06/2019 13:16:14,100,0.41,0.72,38
03/06/2019 13:21:14,100,0.60,0.51,68
03/06/2019 13:26:14,100,0.60,0.35,38
03/06/2019 13:31:14,100,0.51,0.71,67
03/06/2019 13:36:14,100,0.41,0.63,57
03/06/2019 13:41:14,100,0.67,0.65,40
03/06/2019 13:46:14,100,0.52,0.47,58
03/06/2019 13:51:14,100,0.40,0.61,58
03/06/2019 13:56:14,100,0.63,0.53,65
03/06/2019 14:01:14,100,0.49,0.67,53
03/06/2019 14:06:14,100,0.39,0.61,43
03/06/2019 14:11:14,100,0.53,0.41,60
03/06/2019 14:16:14,100,0.36,0.72,41
03/06/2019 14:21:14,100,0.60,0.65,44
03/06/2019 14:26:14,100,0.42,0.70,62
03/06/2019 14:31:14,100,0.44,0.49,52
03/06/2019 14:36:14,100,0.33,0.53,63
03/06/2019 14:41:14,100,0.39,0.36,47
03/06/2019 14:46:14,100,0.56,0.48,55
03/06/2019 14:51:14,100,0.45,0.61,63
03/06/2019 14:56:14,100,0.51,0.50,42
03/06/2019 15:01:14,100,0.43,0.51,52
03/06/2019 15:06:14,100,0.52,0.41,37
03/06/2019 15:11:14,100,0.58,0.36,67
03/06/2019 15:16:14,100,0.57,0.34,52
03/06/2019 15:21:14,100,0.43,0.53,38
03/06/2019 15:26:14,100,0.51,0.43,53
03/06/2019 15:31:14,100,0.37,0.57,55
03/06/2019 15:36:14,100,0.62,0.64,53
03/06/2019 15:41:14,100,0.40,0.57,72
03/06/2019 15:46:14,100,0.56,0.39,51
03/06/2019 15:51:14,100,0.43,0.73,42
03/06/2019 15:56:14,100,0.55,0.38,63
03/06/2019 16:01:14,100,0.48,0.69,64
03/06/2019 16:06:14,100,0.58,0.50,56
03/06/2019 16:11:14,100,0.43,0.55,69
03/06/2019 16:16:14,100,0.30,0.51,68
03/06/2019 16:21:14,100,0.28,0.73,53
03/06/2019 16:26:14,100,0.48,0.57,65
03/06/2019 16:31:14,100,0.31,0.67,48
03/06/2019 16:36:14,100,0.44,0.55,65
03/06/2019 16:41:14,100,0.35,0.56,43
03/06/2019 16:46:14,100,0.64,0.71,37
03/06/2019 16:51:14,100,0.61,0.39,56
03/06/2019 16:56:14,100,0.61,0.70,52
03/06/2019 17:01:14,100,0.41,0.38,59
03/06/2019 17:06:14,100,0.38,0.53,68
03/06/2019 17:11:14,100,0.55,0.67,38
03/06/2019 17:16:14,100,0.30,0.61,53
03/06/2019 17:21:14,100,0.67,0.46,42
03/06/2019 17:26:14,100,0.37,0.43,52
03/06/2019 17:31:14,100,0.53,0.68,62
03/06/2019 17:36:14,100,0.35,0.47,41
03/06/2019 17:41:14,100,0.60,0.33,58
03/06/2019 17:46:14,100,0.61,0.60,60
03/06/2019 17:51:14,100,0.61,0.44,45
03/06/2019 17:56:14,100,0.33,0.36,59
03/06/2019 18:01:14,100,0.59,0.64,48
03/06/2019 18:06:14,100,0.52,0.51,38
03/06/2019 18:11:14,100,0.62,0.51,63
03/06/2019 18:16:14,100,0.67,0.69,58
03/06/2019 18:21:14,100,0.50,0.47,45
03/06/2019 18:26:14,100,0.55,0.47,39
03/06/2019 18:31:14,100,0.41,0.73,56
03/06/2019 18:36:14,100,0.50,0.71,42
03/06/2019 18:41:14,100,0.33,0.60,49
03/06/2019 18:46:14,100,0.31,0.66,40
03/06/2019 18:51:14,100,0.37,0.68,63
03/06/2019 18:56:14,100,0.55,0.68,54
03/06/2019 19:01:14,100,0.40,0.55,55
03/06/2019 19:06:14,100,0.38,0.55,42
03/06/2019 19:11:14,100,0.57,0.58,47
03/06/2019 19:16:14,100,0.53,0.73,60
03/06/2019 19:21:14,100,0.34,0.39,42
03/06/2019 19:26:14,100,0.30,0.51,46
03/06/2019 19:31:14,100,0.28,0.48,54
03/06/2019 19:36:14,100,0.37,0.70,54
03/06/2019 19:41:14,100,0.53,0.46,40
03/06/2019 19:46:14,100,0.39,0.47,57
03/06/2019 19:51:14,100,0.58,0.46,59
03/06/2019 19:56:14,100,0.46,0.55,55
03/06/2019 20:01:14,100,0.34,0.68,59
03/06/2019 20:06:14,100,0.65,0.43,66
03/06/2019 20:11:14,100,0.35,0.64,49
03/06/2019 20:16:14,100,0.53,0.65,43
03/06/2019 20:21:14,100,0.57,0.46,45
03/06/2019 20:26:14,100,0.53,0.62,60
03/06/2019 20:31:14,100,0.33,0.36,46
03/06/2019 20:36:14,100,0.48,0.40,37
03/06/2019 20:41:14,100,0.31,0.55,54
03/06/2019 20:46:14,100,0.46,0.34,64
03/06/2019 20:51:14,100,0.53,0.71,41
03/06/2019 20:56:14,100,0.53,0.48,64
03/06/2019 21:01:14,100,0.40,0.37,62
03/06/2019 21:06:14,100,0.40,0.37,39
03/06/2019 21:11:14,100,0.39,0.70,45
03/06/2019 21:16:14,100,0.45,0.54,64
03/06/2019 21:21:14,100,0.49,0.51,46
03/06/2019 21:26:14,100,0.48,0.63,71
03/06/2019 21:31:14,100,0.48,0.47,55
03/06/2019 21:36:14,100,0.53,0.46,48
03/06/2019 21:41:14,100,0.36,0.66,63
03/06/2019 21:46:14,100,0.48,0.62,69
03/06/2019 21:51:14,100,0.50,0.48,51
03/06/2019 21:56:14,100,0.66,0.56,49
03/06/2019 22:01:14,100,0.64,0.40,72
03/06/2019 22:06:14,100,0.66,0.64,43
03/06/2019 22:11:14,100,0.30,0.46,67
03/06/2019 22:16:14,100,0.45,0.55,48
03/06/2019 22:21:14,100,0.59,0.59,42
03/06/2019 22:26:14,100,0.60,0.55,43
03/06/2019 22:31:14,100,0.59,0.62,59
03/06/2019 22:36:14,100,0.58,0.54,42
03/06/2019 22:41:14,100,0.64,0.68,43
03/06/2019 22:46:14,100,0.32,0.59,43
03/06/2019 22:51:14,100,0.59,0.45,63
03/06/2019 22:56:14,100,0.55,0.49,64
03/06/2019 23:01:14,100,0.43,0.55,66
03/06/2019 23:06:14,100,0.51,0.68,60
03/06/2019 23:11:14,100,0.59,0.37,40
03/06/2019 23:16:14,100,0.53,0.38,50
03/06/2019 23:21:14,100,0.44,0.39,49
03/06/2019 23:26:14,100,0.57,0.63,57
03/06/2019 23:31:14,100,0.41,0.40,41
03/06/2019 23:36:14,100,0.66,0.61,64
03/06/2019 23:41:14,100,0.38,0.37,39
03/06/2019 23:46:14,100,0.38,0.40,40
03/06/2019 23:51:14,100,0.53,0.39,53
03/06/2019 23:56:14,100,0.53,0.73,65
03/07/2019 00:01:14,100,0.64,0.63,48
03/07/2019 00:06:14,100,0.28,0.66,52
03/07/2019 00:11:14,100,0.62,0.36,51
03/07/2019 00:16:14,100,0.60,0.57,67
03/07/2019 00:21:14,100,0.44,0.34,56
03/07/2019 00:26:14,100,0.51,0.44,53
03/07/2019 00:31:14,100,0.67,0.48,52
03/07/2019 00:36:14,100,0.35,0.34,70
03/07/2019 00:41:14,100,0.28,0.63,46
03/07/2019 00:46:14,100,0.65,0.66,38
03/07/2019 00:51:14,100,0.56,0.57,70
03/07/2019 00:56:14,100,0.48,0.54,68
03/07/2019 01:01:14,100,0.40,0.55,39
03/07/2019 01:06:14,100,0.28,0.55,63
03/07/2019 01:11:14,100,0.39,0.59,43
03/07/2019 01:16:14,100,0.55,0.53,47
03/07/2019 01:21:14,100,0.56,0.49,37
03/07/2019 01:26:14,100,0.42,0.38,54
03/07/2019 01:31:14,100,0.64,0.69,72
03/07/2019 01:36:14,100,0.37,0.47,43
03/07/2019 01:41:14,100,0.56,0.46,40
03/07/2019 01:46:14,100,0.56,0.36,57
03/07/2019 01:51:14,100,0.38,0.34,51
03/07/2019 01:56:14,100,0.41,0.57,43
03/07/2019 02:01:14,100,0.61,0.50,41
03/07/2019 02:06:14,100,0.66,0.46,56
03/07/2019 02:11:14,100,0.38,0.34,64
03/07/2019 02:16:14,100,0.28,0.55,48
03/07/2019 02:21:14,100,0.48,0.60,70
03/07/2019 02:26:14,100,0.37,0.48,39
03/07/2019 02:31:14,100,0.42,0.55,48
03/07/2019 02:36:14,100,0.56,0.53,71
03/07/2019 02:41:14,100,0.30,0.40,69
03/07/2019 02:46:14,100,0.31,0.67,67
03/07/2019 02:51:14,100,0.66,0.55,55
03/07/2019 02:56:14,100,0.29,0.36,50
03/07/2019 03:01:14,100,0.56,0.50,39
03/07/2019 03:06:14,100,0.53,0.70,69
03/07/2019 03:11:14,100,0.45,0.38,70
03/07/2019 03:16:14,100,0.31,0.41,41
03/07/2019 03:21:14,100,0.60,0.49,41
03/07/2019 03:26:14,100,0.34,0.43,48
03/07/2019 03:31:14,100,0.38,0.67,50
03/07/2019 03:36:14,100,0.65,0.45,51
03/07/2019 03:41:14,100,0.30,0.54,43
03/07/2019 03:46:14,100,0.48,0.55,49
03/07/2019 03:51:14,100,0.56,0.42,70
03/07/2019 03:56:14,100,0.27,0.69,44
03/07/2019 04:01:14,100,0.48,0.45,57
03/07/2019 04:06:14,100,0.29,0.34,41
03/07/2019 04:11:14,100,0.28,0.73,42
03/07/2019 04:16:14,100,0.53,0.33,70
03/07/2019 04:21:14,100,0.33,0.59,47
03/07/2019 04:26:14,100,0.65,0.51,47
03/07/2019 04:31:14,100,0.43,0.47,50
03/07/2019 04:36:14,100,0.62,0.69,60
03/07/2019 04:41:14,100,0.40,0.45,54
03/07/2019 04:46:14,100,0.29,0.45,69
03/07/2019 04:51:14,100,0.40,0.61,39
03/07/2019 04:56:14,100,0.29,0.33,69
03/07/2019 05:01:14,100,0.64,0.51,66
03/07/2019 05:06:14,100,0.49,0.57,59
03/07/2019 05:11:14,100,0.29,0.46,39
03/07/2019 05:16:14,100,0.37,0.51,57
03/07/2019 05:21:14,100,0.31,0.58,41
03/07/2019 05:26:14,100,0.40,0.67,66
03/07/2019 05:31:14,100,0.50,0.45,47
03/07/2019 05:36:14,100,0.59,0.46,37
03/07/2019 05:41:14,100,0.46,0.55,46
03/07/2019 05:46:14,100,0.46,0.46,71
03/07/2019 05:51:14,100,0.39,0.54,64
03/07/2019 05:56:14,100,0.37,0.41,38
03/07/2019 06:01:14,100,0.37,0.48,48
03/07/2019 06:06:14,100,0.28,0.40,59
03/07/2019 06:11:14,100,0.61,0.49,41
03/07/2019 06:16:14,100,0.41,0.64,38
03/07/2019 06:21:14,100,0.32,0.34,64
03/07/2019 06:26:14,100,0.30,0.57,71
03/07/2019 06:31:14,100,0.65,0.64,51
03/07/2019 06:36:14,100,0.51,0.56,47
03/07/2019 06:41:14,100,0.65,0.64,62
